343	2
344	7
345	8
346	8
347	1
348	5
349	8
350	3
351	3
352	1
353	8
354	1
355	7
356	3
357	7
358	4
359	2
360	6
361	7
362	5
363	1
364	2
365	7
366	3
367	4
368	6
369	4
370	6
371	5
372	5
373	6
374	4
375	1
376	1
377	7
378	4
379	6
380	6
381	1
382	2
383	6
384	8
385	8
386	3
387	2
388	7
389	6
390	1
391	3
392	2
393	6
394	1
395	5
396	2
397	3
398	2
399	6
400	1
401	2
402	1
403	5
404	2
405	4
406	3
407	6
408	2
409	1
410	2
411	5
412	7
413	2
414	4
415	8
416	8
417	5
418	8
419	2
420	6
421	6
422	3
423	6
424	2
425	4
426	2
427	1
428	7
429	2
430	1
431	3
432	8
433	7
434	3
435	6
436	5
437	8
438	3
439	8
440	2
441	4
442	2
443	6
444	1
445	1
446	1
447	2
448	2
449	5
450	2
451	7
452	7
453	7
454	2
455	1
456	5
457	7
458	2
459	2
460	8
461	3
462	6
463	3
464	5
465	4
466	5
467	8
468	6
469	1
470	3
471	7
472	2
473	2
474	3
475	2
476	3
477	7
478	1
479	3
480	4
481	2
482	7
483	8
484	3
485	2
486	6
487	7
488	3
489	1
490	7
491	3
492	5
493	8
494	2
495	7
496	8
497	2
498	7
499	2
500	6
501	7
502	4
503	5
504	1
505	2
506	7
507	1
508	6
509	4
510	3
511	4
512	8
513	2
514	8
515	5
516	8
517	5
518	6
519	6
520	4
521	1
522	2
523	2
524	6
525	8
526	5
527	7
528	7
529	7
530	1
531	5
532	4
533	1
534	6
535	7
536	7
537	3
538	4
539	2
540	8
541	1
542	1
543	4
544	6
545	7
546	5
547	7
548	8
549	1
550	4
551	6
552	1
553	7
554	3
555	7
556	4
557	3
558	7
559	2
560	4
561	5
562	3
563	1
564	8
565	1
566	1
567	8
568	5
569	7
570	3
571	6
572	3
573	4
574	1
575	4
576	4
577	7
578	5
579	6
580	3
581	7
582	6
583	8
584	2
585	3
586	2
587	4
588	6
589	1
590	8
591	1
592	7
593	3
594	4
595	5
596	2
597	6
598	4
599	6
600	1
601	5
602	3
603	5
604	7
605	7
606	4
607	4
608	4
609	4
610	2
611	1
612	7
613	5
614	5
615	4
616	5
617	4
618	7
619	6
620	5
621	2
622	7
623	3
624	6
625	8
626	6
627	1
628	3
629	8
630	8
631	1
632	6
633	5
634	6
635	5
636	2
637	8
638	2
639	3
640	5
641	5
642	2
643	1
644	6
645	5
646	8
647	1
648	4
649	5
650	1
651	7
652	8
653	6
654	5
655	1
656	3
657	6
658	7
659	6
660	2
661	8
662	6
663	2
664	1
665	7
666	2
667	1
668	6
669	1
670	2
671	2
672	8
673	2
674	6
675	6
676	8
677	5
678	1
679	8
680	6
681	3
682	1
683	7
684	7
685	5
686	2
687	2
688	5
689	4
690	8
691	4
692	8
693	4
694	4
695	1
696	4
697	3
698	8
699	7
700	3
701	8
702	6
703	8
704	4
705	2
706	6
707	7
708	3
709	7
710	6
711	8
712	3
713	7
714	8
715	6
716	2
717	7
718	6
719	7
720	5
721	2
722	1
723	2
724	3
725	5
726	2
727	5
728	6
729	2
730	8
731	8
732	7
733	7
734	4
735	6
736	1
737	7
738	1
739	4
740	1
741	2
742	1
743	2
744	4
745	1
746	3
747	3
748	2
749	5
750	1
751	8
752	2
753	8
754	1
755	1
756	6
757	3
758	2
759	6
760	7
761	2
762	2
763	3
764	4
765	5
766	5
767	3
768	8
769	8
770	1
771	6
772	1
773	6
774	8
775	6
776	8
777	1
778	5
779	6
780	6
781	5
782	2
783	4
784	4
785	6
786	2
787	1
788	6
789	7
790	2
791	6
792	8
793	4
794	6
795	1
796	1
797	2
798	1
799	8
800	7
801	5
802	4
803	5
804	4
805	3
806	3
807	3
808	8
809	8
810	5
811	8
812	6
813	8
814	3
815	4
816	3
817	4
818	2
819	1
820	5
821	7
822	4
823	2
824	8
825	1
826	3
827	1
828	7
829	6
830	8
831	4
832	8
833	7
834	3
835	8
836	1
837	1
838	4
839	1
840	2
841	4
842	2
843	1
844	3
845	7
846	2
847	7
848	8
849	2
850	2
851	1
852	2
853	5
854	6
855	5
856	7
857	7
858	2
859	4
860	5
861	1
862	1
863	8
864	3
865	4
866	6
867	8
868	8
869	8
870	1
871	2
872	8
873	6
874	5
875	8
876	4
877	1
878	8
879	6
880	2
881	8
882	2
883	2
884	5
885	7
886	1
887	5
888	6
889	7
890	3
891	1
892	3
893	3
894	6
895	4
896	7
897	5
898	5
899	4
900	1
901	8
902	4
903	3
904	2
905	7
906	6
907	6
908	1
909	5
910	4
911	8
912	2
913	7
914	1
915	4
916	7
917	7
918	4
919	2
920	4
921	2
922	6
923	1
924	1
925	4
926	5
927	7
928	4
929	2
930	7
931	5
932	5
933	1
934	3
935	7
936	6
937	6
938	5
939	2
940	3
941	5
942	8
943	6
944	6
945	5
946	1
947	6
948	7
949	3
950	1
951	5
952	1
953	7
954	3
955	4
956	8
957	4
958	7
959	2
960	2
961	4
962	6
963	3
964	3
965	3
966	7
967	3
968	6
969	2
970	1
971	5
972	1
973	7
974	2
975	7
976	8
977	3
978	8
979	1
980	5
981	5
982	6
983	6
984	6
985	5
986	1
987	1
988	7
989	3
990	3
991	4
992	2
993	1
994	8
995	5
996	4
997	6
998	7
999	2
1000	2
1001	5
1002	3
1003	6
1004	3
1005	5
1006	3
1007	4
1008	8
1009	2
1010	7
1011	4
1012	1
1013	4
1014	4
1015	4
1016	2
1017	6
1018	1
1019	1
1020	6
1021	2
1022	3
1023	6
1024	3
1025	3
1026	6
1027	3
1028	6
1029	3
1030	5
1031	2
1032	8
1033	6
1034	4
1035	6
1036	2
1037	6
1038	3
1039	5
1040	4
1041	1
1042	6
1043	8
1044	4
1045	8
1046	3
1047	8
1048	5
1049	1
1050	3
1051	3
1052	6
1053	7
1054	5
1055	7
1056	5
1057	8
1058	8
1059	6
1060	4
1061	8
1062	7
1063	3
1064	2
1065	5
1066	2
1067	5
1068	5
1069	2
1070	2
1071	1
1072	6
1073	7
1074	4
1075	4
1076	5
1077	1
1078	3
1079	1
1080	8
1081	6
1082	7
1083	8
1084	6
1085	4
1086	2
1087	8
1088	1
1089	2
1090	5
1091	6
1092	3
1093	7
1094	6
1095	6
1096	7
1097	1
1098	5
1099	2
1100	4
1101	1
1102	8
1103	1
1104	6
1105	6
1106	3
1107	1
1108	5
1109	7
1110	3
1111	8
1112	2
1113	5
1114	5
1115	7
1116	6
1117	7
1118	2
1119	1
1120	6
1121	8
1122	7
1123	2
1124	5
1125	6
1126	2
1127	3
1128	8
1129	4
1130	7
1131	5
1132	7
1133	3
1134	4
1135	4
1136	2
1137	5
1138	1
1139	7
1140	3
1141	2
1142	5
1143	5
1144	3
1145	6
1146	5
1147	1
1148	7
1149	2
1150	5
1151	1
1152	4
1153	1
1154	4
1155	3
1156	8
1157	7
1158	3
1159	1
1160	4
1161	5
1162	6
1163	8
1164	7
1165	8
1166	7
1167	3
1168	4
1169	3
1170	7
1171	5
1172	7
1173	2
1174	7
1175	7
1176	3
1177	1
1178	6
1179	6
1180	8
1181	3
1182	3
1183	8
1184	3
1185	7
1186	5
1187	1
1188	7
1189	8
1190	1
1191	1
1192	3
1193	5
1194	4
1195	8
1196	3
1197	8
1198	1
1199	6
1200	3
1201	2
1202	5
1203	4
1204	1
1205	7
1206	2
1207	6
1208	3
1209	6
1210	1
1211	5
1212	1
1213	4
1214	3
1215	8
1216	4
1217	1
1218	2
1219	3
1220	7
1221	3
1222	3
1223	3
1224	5
1225	2
1226	7
1227	8
1228	4
1229	4
1230	2
1231	4
1232	8
1233	1
1234	3
1235	3
1236	2
1237	1
1238	6
1239	3
1240	2
1241	5
1242	6
1243	6
1244	3
1245	4
1246	7
1247	6
1248	6
1249	7
1250	2
1251	1
1252	2
1253	7
1254	2
1255	5
1256	3
1257	5
1258	8
1259	6
1260	8
1261	2
1262	2
1263	5
1264	2
1265	8
1266	1
1267	3
1268	1
1269	1
1270	2
1271	6
1272	1
1273	6
1274	5
1275	3
1276	5
1277	3
1278	5
1279	5
1280	2
1281	1
1282	7
1283	4
1284	8
1285	4
1286	6
1287	2
1288	4
1289	6
1290	6
1291	2
1292	1
1293	3
1294	8
1295	2
1296	1
1297	7
1298	6
1299	3
1300	6
1301	5
1302	8
1303	6
1304	6
1305	2
1306	5
1307	1
1308	7
1309	8
1310	5
1311	3
1312	7
1313	7
1314	7
1315	4
1316	7
1317	1
1318	7
1319	8
1320	8
1321	5
1322	3
1323	5
1324	7
1325	8
1326	5
1327	3
1328	5
1329	6
1330	3
1331	4
1332	2
1333	6
1334	6
1335	4
1336	3
1337	7
1338	8
1339	3
1340	2
1341	5
1342	1
1343	8
1344	5
1345	1
1346	3
1347	8
1348	1
1349	8
1350	5
1351	8
1352	8
1353	3
1354	5
1355	7
1356	8
1357	7
1358	2
1359	7
1360	7
1361	5
1362	8
1363	5
1364	4
1365	5
1366	5
1367	7
1368	8
1369	6
1370	4
1371	7
1372	4
1373	1
1374	8
1375	5
1376	4
1377	7
1378	3
1379	1
1380	5
1381	8
1382	7
1383	1
1384	3
1385	6
1386	5
1387	7
1388	6
1389	2
1390	4
1391	7
1392	6
1393	5
1394	5
1395	8
1396	5
1397	8
1398	5
1399	8
1400	3
1401	8
1402	2
1403	5
1404	8
1405	4
1406	1
1407	2
1408	5
1409	2
1410	7
1411	6
1412	4
1413	2
1414	6
1415	3
1416	1
1417	8
1418	3
1419	6
1420	1
1421	7
1422	6
1423	2
1424	2
1425	4
1426	2
1427	2
1428	3
1429	1
1430	5
1431	7
1432	6
1433	3
1434	2
1435	6
1436	3
1437	7
1438	5
1439	6
1440	7
1441	8
1442	6
1443	8
1444	4
1445	4
1446	2
1447	8
1448	3
1449	7
1450	7
1451	3
1452	7
1453	8
1454	7
1455	1
1456	4
1457	3
1458	6
1459	5
1460	8
1461	7
1462	7
1463	3
1464	1
1465	1
1466	3
1467	2
1468	7
1469	8
1470	4
1471	2
1472	3
1473	2
1474	2
1475	7
1476	7
1477	7
1478	3
1479	6
1480	8
1481	5
1482	8
1483	7
1484	2
1485	4
1486	6
1487	4
1488	3
1489	3
1490	2
1491	1
1492	3
1493	1
1494	1
1495	5
1496	2
1497	1
1498	7
1499	8
1500	3
1501	8
1502	6
1503	5
1504	7
1505	1
1506	1
1507	2
1508	5
1509	3
1510	1
1511	5
1512	8
1513	1
1514	8
1515	1
1516	1
1517	2
1518	4
1519	2
1520	8
1521	2
1522	6
1523	5
1524	5
1525	1
1526	4
1527	4
1528	3
1529	2
1530	4
1531	1
1532	7
1533	7
1534	2
1535	8
1536	5
1537	3
1538	4
1539	1
1540	5
1541	8
1542	4
1543	6
1544	4
1545	3
1546	5
1547	2
1548	5
1549	4
1550	1
1551	3
1552	1
1553	2
1554	2
1555	2
1556	5
1557	6
1558	8
1559	1
1560	3
1561	6
1562	3
1563	4
1564	4
1565	6
1566	2
1567	2
1568	5
1569	2
1570	3
1571	5
1572	7
1573	7
1574	3
1575	8
1576	3
1577	2
1578	8
1579	2
1580	5
1581	1
1582	5
1583	1
1584	8
1585	1
1586	6
1587	8
1588	3
1589	8
1590	5
1591	3
1592	3
1593	4
1594	4
1595	2
1596	1
1597	3
1598	4
1599	4
1600	5
1601	5
1602	5
1603	6
1604	3
1605	6
1606	7
1607	5
1608	5
1609	8
1610	1
1611	8
1612	1
1613	1
1614	7
1615	1
1616	4
1617	1
1618	1
1619	6
1620	7
1621	7
1622	2
1623	3
1624	2
1625	4
1626	7
1627	2
1628	6
1629	8
1630	1
1631	5
1632	7
1633	3
1634	4
1635	3
1636	2
1637	7
1638	8
1639	2
1640	2
1641	4
1642	7
1643	5
1644	2
1645	4
1646	1
1647	6
1648	6
1649	1
1650	5
1651	4
1652	2
1653	3
1654	1
1655	8
1656	8
1657	6
1658	3
1659	5
1660	4
1661	3
1662	1
1663	7
1664	2
1665	6
1666	6
1667	5
1668	3
1669	8
1670	6
1671	1
1672	3
1673	6
1674	4
1675	8
1676	6
1677	2
1678	1
1679	5
1680	5
1681	8
1682	8
1683	3
1684	3
1685	4
1686	8
1687	3
1688	5
1689	2
1690	2
1691	2
1692	2
1693	6
1694	3
1695	7
1696	7
1697	5
1698	4
1699	4
1700	6
1701	3
1702	8
1703	2
1704	7
1705	6
1706	6
1707	2
1708	7
1709	3
1710	8
1711	1
1712	1
1713	8
1714	3
1715	3
1716	3
1717	2
1718	8
1719	4
1720	2
1721	8
1722	2
1723	3
1724	8
1725	8
1726	1
1727	7
1728	5
1729	8
1730	6
1731	7
1732	3
1733	7
1734	8
1735	5
1736	7
1737	5
1738	6
1739	2
1740	5
1741	8
1742	6
1743	8
1744	3
1745	8
1746	6
1747	3
1748	1
1749	6
1750	1
1751	2
1752	6
1753	8
1754	4
1755	5
1756	7
1757	8
1758	1
1759	7
1760	4
1761	7
1762	3
1763	6
1764	3
1765	4
1766	4
1767	1
1768	2
1769	1
1770	4
1771	1
1772	7
1773	7
1774	3
1775	2
1776	2
1777	8
1778	8
1779	4
1780	5
1781	6
1782	2
1783	6
1784	2
1785	3
1786	7
1787	2
1788	6
1789	8
1790	4
1791	7
1792	4
1793	2
1794	5
1795	2
1796	6
1797	1
1798	5
1799	6
1800	8
1801	3
1802	8
1803	6
1804	5
1805	1
1806	6
1807	1
1808	6
1809	8
1810	3
1811	6
1812	7
1813	3
1814	5
1815	7
1816	4
1817	7
1818	5
1819	2
1820	5
1821	7
1822	2
1823	5
1824	6
1825	1
1826	2
1827	3
1828	2
1829	8
1830	3
1831	5
1832	1
1833	3
1834	1
1835	2
1836	7
1837	7
1838	8
1839	2
1840	7
1841	8
1842	5
1843	7
1844	8
1845	6
1846	8
1847	6
1848	7
1849	5
1850	4
1851	4
1852	4
1853	5
1854	3
1855	4
1856	1
1857	4
1858	3
1859	8
1860	1
1861	8
1862	5
1863	6
1864	6
1865	2
1866	8
1867	5
1868	6
1869	7
1870	1
1871	7
1872	6
1873	1
1874	7
1875	2
1876	7
1877	5
1878	4
1879	2
1880	8
1881	6
1882	6
1883	1
1884	4
1885	2
1886	6
1887	2
1888	6
1889	3
1890	8
1891	2
1892	2
1893	1
1894	5
1895	8
1896	6
1897	6
1898	5
1899	6
1900	1
1901	3
1902	1
1903	8
1904	2
1905	1
1906	1
1907	5
1908	4
1909	2
1910	1
1911	4
1912	1
1913	8
1914	1
1915	1
1916	4
1917	6
1918	4
1919	8
1920	4
1921	6
1922	1
1923	8
1924	6
1925	3
1926	1
1927	4
1928	1
1929	1
1930	8
1931	6
1932	8
1933	1
1934	8
1935	5
1936	3
1937	1
1938	2
1939	1
1940	8
1941	3
1942	6
1943	3
1944	1
1945	5
1946	6
1947	3
1948	5
1949	1
1950	5
1951	5
1952	3
1953	6
1954	5
1955	3
1956	3
1957	6
1958	2
1959	1
1960	8
1961	1
1962	1
1963	4
1964	4
1965	3
1966	6
1967	5
1968	2
1969	1
1970	4
1971	5
1972	2
1973	2
1974	5
1975	1
1976	8
1977	3
1978	4
1979	7
1980	6
1981	3
1982	1
1983	1
1984	3
1985	1
1986	6
1987	3
1988	3
1989	3
1990	8
1991	8
1992	2
1993	8
1994	8
1995	1
1996	4
1997	8
1998	2
1999	8
2000	6
2001	2
2002	5
2003	2
2004	2
2005	6
2006	4
2007	3
2008	6
2009	4
2010	5
2011	7
2012	7
2013	5
2014	8
2015	6
2016	5
2017	1
2018	2
2019	7
2020	6
2021	8
2022	3
2023	8
2024	7
2025	5
2026	4
2027	5
2028	8
2029	7
2030	5
2031	7
2032	8
2033	2
2034	6
2035	7
2036	8
2037	6
2038	4
2039	3
2040	4
2041	7
2042	7
2043	8
2044	8
2045	5
2046	2
2047	1
2048	8
2049	4
2050	2
2051	7
2052	3
2053	6
2054	2
2055	2
2056	8
2057	8
2058	6
2059	7
2060	8
2061	2
2062	7
2063	2
2064	6
2065	3
2066	7
2067	5
2068	5
2069	4
2070	5
2071	1
2072	2
2073	4
2074	3
2075	5
2076	2
2077	4
2078	6
2079	5
2080	4
2081	4
2082	6
2083	4
2084	2
2085	6
2086	6
2087	6
2088	3
2089	8
2090	6
2091	7
2092	5
2093	8
2094	8
2095	8
2096	2
2097	3
2098	8
2099	3
2100	1
2101	7
2102	7
2103	4
2104	6
2105	3
2106	1
2107	3
2108	4
2109	3
2110	5
2111	8
2112	2
2113	7
2114	5
2115	6
2116	3
2117	6
2118	8
2119	3
2120	3
2121	7
2122	4
2123	6
2124	6
2125	1
2126	7
2127	2
2128	3
2129	4
2130	8
2131	2
2132	2
2133	7
2134	1
2135	5
2136	2
2137	3
2138	1
2139	5
2140	6
2141	8
2142	7
2143	2
2144	1
2145	7
2146	1
2147	4
2148	7
2149	8
2150	6
2151	1
2152	5
2153	4
2154	8
2155	4
2156	4
2157	5
2158	6
2159	7
2160	2
2161	5
2162	8
2163	2
2164	2
2165	4
2166	5
2167	4
2168	5
2169	6
2170	2
2171	1
2172	1
2173	5
2174	4
2175	4
2176	1
2177	3
2178	8
2179	7
2180	5
2181	2
2182	8
2183	2
2184	3
2185	7
2186	1
2187	8
2188	6
2189	4
2190	3
2191	8
2192	6
2193	6
2194	8
2195	2
2196	8
2197	6
2198	1
2199	8
2200	8
2201	4
2202	5
2203	7
2204	4
2205	8
2206	4
2207	6
2208	2
2209	3
2210	3
2211	7
2212	5
2213	6
2214	8
2215	3
2216	4
2217	8
2218	8
2219	3
2220	4
2221	6
2222	7
2223	4
2224	7
2225	6
2226	8
2227	3
2228	4
2229	6
2230	6
2231	1
2232	1
2233	3
2234	3
2235	8
2236	7
2237	3
2238	6
2239	7
2240	5
2241	6
2242	2
2243	3
2244	8
2245	3
2246	4
2247	7
2248	1
2249	7
2250	5
2251	4
2252	6
2253	4
2254	2
2255	4
2256	6
2257	7
2258	8
2259	4
2260	7
2261	2
2262	4
2263	8
2264	3
2265	4
2266	1
2267	4
2268	3
2269	5
2270	3
2271	8
2272	1
2273	6
2274	4
2275	3
2276	4
2277	8
2278	5
2279	4
2280	8
2281	5
2282	8
2283	4
2284	5
2285	4
2286	3
2287	8
2288	1
2289	8
2290	8
2291	6
2292	8
2293	3
2294	2
2295	5
2296	3
2297	7
2298	2
2299	2
2300	6
2301	6
2302	3
2303	8
2304	7
2305	2
2306	3
2307	8
2308	4
2309	7
2310	3
2311	2
2312	3
2313	8
2314	1
2315	3
2316	8
2317	7
2318	4
2319	7
2320	3
2321	1
2322	7
2323	8
2324	8
2325	1
2326	2
2327	7
2328	3
2329	4
2330	5
2331	3
2332	3
2333	6
2334	6
2335	8
2336	6
2337	2
2338	5
2339	2
2340	5
2341	7
2342	6
2343	2
2344	2
2345	1
2346	7
2347	8
2348	7
2349	6
2350	3
2351	2
2352	1
2353	3
2354	6
2355	3
2356	5
2357	5
2358	2
2359	7
2360	2
2361	4
2362	1
2363	6
2364	7
2365	4
2366	4
2367	8
2368	6
2369	7
2370	3
2371	8
2372	1
2373	8
2374	6
2375	4
2376	3
2377	1
2378	4
2379	3
2380	3
2381	7
2382	1
2383	8
2384	5
2385	4
2386	5
2387	6
2388	1
2389	5
2390	3
2391	5
2392	8
2393	5
2394	7
2395	4
2396	4
2397	2
2398	4
2399	7
2400	7
2401	7
2402	5
2403	3
2404	7
2405	2
2406	2
2407	7
2408	1
2409	6
2410	6
2411	5
2412	3
2413	4
2414	6
2415	2
2416	6
2417	5
2418	4
2419	2
2420	4
2421	3
2422	5
2423	8
2424	6
2425	1
2426	7
2427	5
2428	1
2429	8
2430	8
2431	5
2432	2
2433	3
2434	3
2435	2
2436	8
2437	5
2438	4
2439	4
2440	1
2441	2
2442	6
2443	6
2444	7
2445	3
2446	2
2447	7
2448	4
2449	6
2450	3
2451	7
2452	4
2453	6
2454	8
2455	8
2456	3
2457	6
2458	1
2459	8
2460	7
2461	4
2462	6
2463	4
2464	6
2465	3
2466	4
2467	6
2468	2
2469	1
2470	2
2471	2
2472	4
2473	3
2474	3
2475	6
2476	8
2477	6
2478	4
2479	8
2480	8
2481	8
2482	1
2483	4
2484	3
2485	5
2486	3
2487	6
2488	7
2489	6
2490	5
2491	5
2492	4
2493	7
2494	7
2495	1
2496	3
2497	8
2498	2
2499	7
2500	8
2501	6
2502	5
2503	2
2504	3
2505	3
2506	7
2507	3
2508	5
2509	4
2510	6
2511	4
2512	1
2513	1
2514	7
2515	2
2516	8
2517	2
2518	7
2519	2
2520	3
2521	8
2522	2
2523	5
2524	2
2525	1
2526	2
2527	6
2528	2
2529	8
2530	3
2531	4
2532	7
2533	5
2534	4
2535	3
2536	6
2537	1
2538	8
2539	8
2540	6
2541	4
2542	6
2543	4
2544	7
2545	2
2546	5
2547	8
2548	4
2549	4
2550	4
2551	3
2552	6
2553	3
2554	2
2555	8
2556	1
2557	2
2558	1
2559	3
2560	2
2561	5
2562	8
2563	5
2564	1
2565	4
2566	1
2567	6
2568	3
2569	4
2570	7
2571	3
2572	4
2573	8
2574	5
2575	8
2576	3
2577	4
2578	3
2579	7
2580	6
2581	3
2582	2
2583	2
2584	8
2585	1
2586	3
2587	5
2588	8
2589	3
2590	2
2591	8
2592	3
2593	5
2594	1
2595	3
2596	5
2597	4
2598	2
2599	3
2600	4
2601	6
2602	4
2603	4
2604	6
2605	7
2606	3
2607	7
2608	4
2609	6
2610	1
2611	7
2612	6
2613	7
2614	1
2615	6
2616	1
2617	1
2618	6
2619	5
2620	7
2621	2
2622	7
2623	4
2624	6
2625	2
2626	5
2627	6
2628	3
2629	6
2630	8
2631	1
2632	8
2633	6
2634	7
2635	4
2636	4
2637	1
2638	7
2639	2
2640	2
2641	7
2642	7
2643	7
2644	5
2645	8
2646	1
2647	8
2648	2
2649	3
2650	2
2651	7
2652	6
2653	1
2654	6
2655	7
2656	2
2657	3
2658	6
2659	5
2660	4
2661	8
2662	3
2663	8
2664	8
2665	4
2666	8
2667	3
2668	6
2669	6
2670	3
2671	8
2672	6
2673	1
2674	4
2675	7
2676	1
2677	6
2678	1
2679	7
2680	2
2681	7
2682	1
2683	4
2684	6
2685	6
2686	7
2687	2
2688	7
2689	7
2690	2
2691	1
2692	7
2693	4
2694	3
2695	2
2696	3
2697	8
2698	6
2699	8
2700	5
2701	6
2702	5
2703	2
2704	7
2705	3
2706	1
2707	8
2708	5
2709	1
2710	2
2711	4
2712	2
2713	5
2714	1
2715	4
2716	6
2717	3
2718	4
2719	5
2720	6
2721	8
2722	2
2723	2
2724	4
2725	1
2726	8
2727	4
2728	1
2729	2
2730	2
2731	4
2732	8
2733	1
2734	6
2735	8
2736	5
2737	5
2738	6
2739	2
2740	6
2741	1
2742	4
2743	7
2744	1
2745	5
2746	3
2747	6
2748	6
2749	7
2750	3
2751	7
2752	6
2753	5
2754	6
2755	7
2756	4
2757	6
2758	1
2759	1
2760	2
2761	2
2762	5
2763	6
2764	8
2765	8
2766	6
2767	1
2768	1
2769	7
2770	3
2771	4
2772	6
2773	6
2774	7
2775	7
2776	7
2777	7
2778	7
2779	3
2780	6
2781	1
2782	6
2783	1
2784	7
2785	6
2786	5
2787	8
2788	6
2789	5
2790	7
2791	7
2792	7
2793	1
2794	4
2795	7
2796	3
2797	1
2798	4
2799	5
2800	1
2801	1
2802	7
2803	7
2804	4
2805	8
2806	3
2807	5
2808	4
2809	3
2810	5
2811	2
2812	7
2813	3
2814	3
2815	2
2816	1
2817	3
2818	1
2819	6
2820	2
2821	5
2822	2
2823	6
2824	7
2825	5
2826	2
2827	7
2828	3
2829	5
2830	2
2831	5
2832	8
2833	3
2834	4
2835	2
2836	8
2837	8
2838	7
2839	8
2840	1
2841	2
2842	5
2843	4
2844	8
2845	4
2846	3
2847	3
2848	5
2849	4
2850	8
2851	1
2852	8
2853	6
2854	2
2855	7
2856	2
2857	7
2858	6
2859	5
2860	8
2861	5
2862	6
2863	1
2864	3
2865	5
2866	8
2867	6
2868	3
2869	4
2870	4
2871	1
2872	5
2873	2
2874	6
2875	8
2876	2
2877	4
2878	5
2879	4
2880	2
2881	1
2882	3
2883	8
2884	1
2885	8
2886	7
2887	2
2888	1
2889	8
2890	7
2891	2
2892	8
2893	7
2894	1
2895	8
2896	4
2897	7
2898	4
2899	3
2900	4
2901	6
2902	2
2903	7
2904	8
2905	5
2906	1
2907	7
2908	4
2909	3
2910	3
2911	4
2912	1
2913	2
2914	2
2915	4
2916	4
2917	3
2918	8
2919	6
2920	3
2921	6
2922	6
2923	5
2924	5
2925	5
2926	3
2927	3
2928	2
2929	1
2930	8
2931	8
2932	3
2933	4
2934	1
2935	3
2936	3
2937	1
2938	6
2939	8
2940	6
2941	1
2942	3
2943	3
2944	8
2945	8
2946	5
2947	4
2948	2
2949	7
2950	6
2951	4
2952	1
2953	3
2954	3
2955	6
2956	7
2957	5
2958	4
2959	1
2960	5
2961	3
2962	3
2963	6
2964	1
2965	8
2966	1
2967	5
2968	5
2969	8
2970	5
2971	4
2972	8
2973	6
2974	6
2975	2
2976	2
2977	1
2978	3
2979	1
2980	2
2981	4
2982	1
2983	3
2984	1
2985	5
2986	6
2987	7
2988	4
2989	1
2990	3
2991	3
2992	6
2993	6
2994	7
2995	4
2996	5
2997	8
2998	1
2999	4
